station_name,month,gated_entries,route_or_line,year,station
Maverick,December,219529.0,Blue Line,2023,East_Boston
Maverick,February,200809.0,Blue Line,2023,East_Boston
Maverick,February,200809.0,Blue Line,2023,East_Boston
Maverick,February,200809.0,Blue Line,2023,East_Boston
Maverick,February,200809.0,Blue Line,2023,East_Boston
Maverick,January,208816.0,Blue Line,2023,East_Boston
Maverick,January,208816.0,Blue Line,2023,East_Boston
Maverick,January,208816.0,Blue Line,2023,East_Boston
Maverick,January,208816.0,Blue Line,2023,East_Boston
Maverick,July,288212.0,Blue Line,2023,East_Boston
Maverick,July,288212.0,Blue Line,2023,East_Boston
Maverick,July,288212.0,Blue Line,2023,East_Boston
Maverick,July,288212.0,Blue Line,2023,East_Boston
Maverick,June,264984.0,Blue Line,2023,East_Boston
Maverick,June,264984.0,Blue Line,2023,East_Boston
Maverick,June,264984.0,Blue Line,2023,East_Boston
Maverick,June,264984.0,Blue Line,2023,East_Boston
Maverick,March,229314.0,Blue Line,2023,East_Boston
Maverick,March,229314.0,Blue Line,2023,East_Boston
Maverick,March,229314.0,Blue Line,2023,East_Boston
Maverick,March,229314.0,Blue Line,2023,East_Boston
Maverick,May,243133.0,Blue Line,2023,East_Boston
Maverick,May,243133.0,Blue Line,2023,East_Boston
Maverick,May,243133.0,Blue Line,2023,East_Boston
Maverick,May,243133.0,Blue Line,2023,East_Boston
Maverick,November,234988.0,Blue Line,2023,East_Boston
Maverick,November,234988.0,Blue Line,2023,East_Boston
Maverick,November,234988.0,Blue Line,2023,East_Boston
Maverick,November,234988.0,Blue Line,2023,East_Boston
Maverick,October,260406.0,Blue Line,2023,East_Boston
Maverick,October,260406.0,Blue Line,2023,East_Boston
Maverick,October,260406.0,Blue Line,2023,East_Boston
Maverick,October,260406.0,Blue Line,2023,East_Boston
Maverick,September,247036.0,Blue Line,2023,East_Boston
Maverick,September,247036.0,Blue Line,2023,East_Boston
Maverick,September,247036.0,Blue Line,2023,East_Boston
Maverick,September,247036.0,Blue Line,2023,East_Boston
Medford/Tufts,April,16820.833036,Green Line,2023,Medford
Medford/Tufts,August,32183.33298,Green Line,2023,Medford
Medford/Tufts,December,19499.999659,Green Line,2023,Medford
Medford/Tufts,February,16633.333029,Green Line,2023,Medford
Medford/Tufts,January,19708.333025,Green Line,2023,Medford
Medford/Tufts,July,29395.833004,Green Line,2023,Medford
Medford/Tufts,June,12783.333082,Green Line,2023,Medford
Medford/Tufts,March,18229.166335,Green Line,2023,Medford
Medford/Tufts,May,18995.832984,Green Line,2023,Medford
Medford/Tufts,November,28741.666311,Green Line,2023,Medford
Medford/Tufts,October,31512.499618,Green Line,2023,Medford
Medford/Tufts,September,27995.833006,Green Line,2023,Medford
North Quincy,April,60583.0,Red Line,2023,North_Quincy
North Quincy,August,59183.0,Red Line,2023,North_Quincy
North Quincy,December,58974.0,Red Line,2023,North_Quincy
North Quincy,February,62443.0,Red Line,2023,North_Quincy
North Quincy,January,64573.0,Red Line,2023,North_Quincy
North Quincy,July,64134.0,Red Line,2023,North_Quincy
North Quincy,June,65356.0,Red Line,2023,North_Quincy
North Quincy,March,70892.0,Red Line,2023,North_Quincy
North Quincy,May,62758.0,Red Line,2023,North_Quincy
North Quincy,November,64635.0,Red Line,2023,North_Quincy
North Quincy,October,71227.0,Red Line,2023,North_Quincy
North Quincy,September,61598.0,Red Line,2023,North_Quincy
North Station,April,248408.0,Green Line,2023,West_End
North Station,August,283244.0,Green Line,2023,West_End
North Station,December,273664.0,Green Line,2023,West_End
North Station,February,244295.0,Green Line,2023,West_End
North Station,January,254643.0,Green Line,2023,West_End
North Station,July,257681.0,Green Line,2023,West_End
North Station,June,157519.0,Green Line,2023,West_End
North Station,March,284959.0,Green Line,2023,West_End
North Station,May,271922.0,Green Line,2023,West_End
North Station,November,293618.0,Green Line,2023,West_End
North Station,October,214285.0,Green Line,2023,West_End
North Station,September,151994.0,Green Line,2023,West_End
Oak Grove,April,77424.0,Orange Line,2023,Malden
Oak Grove,August,89026.0,Orange Line,2023,Malden
Oak Grove,December,79468.0,Orange Line,2023,Malden
Oak Grove,February,65226.0,Orange Line,2023,Malden
Oak Grove,January,71069.0,Orange Line,2023,Malden
Oak Grove,July,81347.0,Orange Line,2023,Malden
Oak Grove,June,86531.0,Orange Line,2023,Malden
Oak Grove,March,80724.0,Orange Line,2023,Malden
Oak Grove,May,86124.0,Orange Line,2023,Malden
Oak Grove,November,84182.0,Orange Line,2023,Malden
Oak Grove,October,105297.0,Orange Line,2023,Malden
Oak Grove,September,93098.0,Orange Line,2023,Malden
Orient Heights,April,86348.0,Blue Line,2023,East_Boston
Orient Heights,April,86348.0,Blue Line,2023,East_Boston
Orient Heights,April,86348.0,Blue Line,2023,East_Boston
Orient Heights,April,86348.0,Blue Line,2023,East_Boston
Orient Heights,August,116315.0,Blue Line,2023,East_Boston
Orient Heights,August,116315.0,Blue Line,2023,East_Boston
Orient Heights,August,116315.0,Blue Line,2023,East_Boston
Orient Heights,August,116315.0,Blue Line,2023,East_Boston
Orient Heights,December,85298.0,Blue Line,2023,East_Boston
Orient Heights,December,85298.0,Blue Line,2023,East_Boston
Orient Heights,December,85298.0,Blue Line,2023,East_Boston
Orient Heights,December,85298.0,Blue Line,2023,East_Boston
Orient Heights,February,71777.0,Blue Line,2023,East_Boston
Orient Heights,February,71777.0,Blue Line,2023,East_Boston
Orient Heights,February,71777.0,Blue Line,2023,East_Boston
Orient Heights,February,71777.0,Blue Line,2023,East_Boston
Orient Heights,January,82699.0,Blue Line,2023,East_Boston
Orient Heights,January,82699.0,Blue Line,2023,East_Boston
Orient Heights,January,82699.0,Blue Line,2023,East_Boston
Orient Heights,January,82699.0,Blue Line,2023,East_Boston
Orient Heights,July,96286.0,Blue Line,2023,East_Boston
Orient Heights,July,96286.0,Blue Line,2023,East_Boston
Orient Heights,July,96286.0,Blue Line,2023,East_Boston
Orient Heights,July,96286.0,Blue Line,2023,East_Boston
Orient Heights,June,111960.0,Blue Line,2023,East_Boston
Orient Heights,June,111960.0,Blue Line,2023,East_Boston
Orient Heights,June,111960.0,Blue Line,2023,East_Boston
Orient Heights,June,111960.0,Blue Line,2023,East_Boston
Orient Heights,March,82739.0,Blue Line,2023,East_Boston
Orient Heights,March,82739.0,Blue Line,2023,East_Boston
Orient Heights,March,82739.0,Blue Line,2023,East_Boston
Orient Heights,March,82739.0,Blue Line,2023,East_Boston
Orient Heights,May,100028.0,Blue Line,2023,East_Boston
Orient Heights,May,100028.0,Blue Line,2023,East_Boston
Orient Heights,May,100028.0,Blue Line,2023,East_Boston
Orient Heights,May,100028.0,Blue Line,2023,East_Boston
Orient Heights,November,92033.0,Blue Line,2023,East_Boston
Orient Heights,November,92033.0,Blue Line,2023,East_Boston
Orient Heights,November,92033.0,Blue Line,2023,East_Boston
Orient Heights,November,92033.0,Blue Line,2023,East_Boston
Orient Heights,October,104934.0,Blue Line,2023,East_Boston
Orient Heights,October,104934.0,Blue Line,2023,East_Boston
Orient Heights,October,104934.0,Blue Line,2023,East_Boston
Orient Heights,October,104934.0,Blue Line,2023,East_Boston
Orient Heights,September,98271.0,Blue Line,2023,East_Boston
Orient Heights,September,98271.0,Blue Line,2023,East_Boston
Orient Heights,September,98271.0,Blue Line,2023,East_Boston
Orient Heights,September,98271.0,Blue Line,2023,East_Boston
Park Street,April,244998.0,Green Line,2023,Downtown
Park Street,August,245634.0,Green Line,2023,Downtown
Park Street,December,190247.0,Green Line,2023,Downtown
Park Street,February,201127.0,Green Line,2023,Downtown
Park Street,January,209688.0,Green Line,2023,Downtown
Park Street,July,238443.0,Green Line,2023,Downtown
Park Street,June,261361.0,Green Line,2023,Downtown
Park Street,March,233359.0,Green Line,2023,Downtown
Park Street,May,236013.0,Green Line,2023,Downtown
Park Street,November,200195.0,Green Line,2023,Downtown
Park Street,October,254953.0,Green Line,2023,Downtown
Park Street,September,245834.0,Green Line,2023,Downtown
Porter,April,101368.0,Red Line,2023,Porter_Square
Porter,August,98674.0,Red Line,2023,Porter_Square
Porter,December,84968.0,Red Line,2023,Porter_Square
Porter,February,99831.0,Red Line,2023,Porter_Square
Porter,January,103777.0,Red Line,2023,Porter_Square
Porter,July,94285.0,Red Line,2023,Porter_Square
Porter,June,106017.0,Red Line,2023,Porter_Square
Porter,March,110469.0,Red Line,2023,Porter_Square
Porter,May,108529.0,Red Line,2023,Porter_Square
Porter,November,89396.0,Red Line,2023,Porter_Square
Porter,October,102723.0,Red Line,2023,Porter_Square
Porter,September,100304.0,Red Line,2023,Porter_Square
Prudential,April,77106.0,Green Line,2023,Back_Bay
Prudential,August,57918.0,Green Line,2023,Back_Bay
Prudential,December,45406.0,Green Line,2023,Back_Bay
Prudential,February,66924.0,Green Line,2023,Back_Bay
Prudential,January,71749.0,Green Line,2023,Back_Bay
Prudential,July,60948.0,Green Line,2023,Back_Bay
Prudential,June,56628.0,Green Line,2023,Back_Bay
Prudential,March,69027.0,Green Line,2023,Back_Bay
Prudential,May,60029.0,Green Line,2023,Back_Bay
Prudential,November,57349.0,Green Line,2023,Back_Bay
Prudential,October,59713.0,Green Line,2023,Back_Bay
Prudential,September,43156.0,Green Line,2023,Back_Bay
Quincy Adams,April,33119.0,Red Line,2023,South_Quincy
Quincy Adams,August,32035.0,Red Line,2023,South_Quincy
Quincy Adams,December,30025.0,Red Line,2023,South_Quincy
Quincy Adams,February,33820.0,Red Line,2023,South_Quincy
Quincy Adams,January,37447.0,Red Line,2023,South_Quincy
Quincy Adams,July,33982.0,Red Line,2023,South_Quincy
Quincy Adams,June,35787.0,Red Line,2023,South_Quincy
Quincy Adams,March,38417.0,Red Line,2023,South_Quincy
Quincy Adams,May,31980.0,Red Line,2023,South_Quincy
Quincy Adams,November,32981.0,Red Line,2023,South_Quincy
Quincy Adams,October,37094.0,Red Line,2023,South_Quincy
Quincy Adams,September,31955.0,Red Line,2023,South_Quincy
Quincy Center,April,62908.0,Red Line,2023,Quincy_Center
Quincy Center,August,52387.0,Red Line,2023,Quincy_Center
Quincy Center,December,69495.0,Red Line,2023,Quincy_Center
Quincy Center,February,80545.0,Red Line,2023,Quincy_Center
Quincy Center,January,86451.0,Red Line,2023,Quincy_Center
Quincy Center,July,71513.0,Red Line,2023,Quincy_Center
Quincy Center,June,64121.0,Red Line,2023,Quincy_Center
Quincy Center,March,82187.0,Red Line,2023,Quincy_Center
Quincy Center,May,59537.0,Red Line,2023,Quincy_Center
Quincy Center,November,73394.0,Red Line,2023,Quincy_Center
Quincy Center,October,77865.0,Red Line,2023,Quincy_Center
Quincy Center,September,72961.0,Red Line,2023,Quincy_Center
Revere Beach,April,66112.0,Blue Line,2023,Revere
Revere Beach,August,103690.0,Blue Line,2023,Revere
Revere Beach,December,67176.0,Blue Line,2023,Revere
Revere Beach,February,59362.0,Blue Line,2023,Revere
Revere Beach,January,64086.0,Blue Line,2023,Revere
Revere Beach,July,105406.0,Blue Line,2023,Revere
Revere Beach,June,87578.0,Blue Line,2023,Revere
Revere Beach,March,69798.0,Blue Line,2023,Revere
Revere Beach,May,78810.0,Blue Line,2023,Revere
Revere Beach,November,71039.0,Blue Line,2023,Revere
Revere Beach,October,77795.0,Blue Line,2023,Revere
Revere Beach,September,75836.0,Blue Line,2023,Revere
Riverside,April,28216.0,Green Line,2023,Auburndale
Riverside,August,37007.0,Green Line,2023,Auburndale
Riverside,December,11483.0,Green Line,2023,Auburndale
Riverside,February,15251.0,Green Line,2023,Auburndale
Riverside,January,16210.0,Green Line,2023,Auburndale
Riverside,July,29229.0,Green Line,2023,Auburndale
Riverside,June,30964.0,Green Line,2023,Auburndale
Riverside,March,18764.0,Green Line,2023,Auburndale
Riverside,May,25743.0,Green Line,2023,Auburndale
Riverside,November,21074.0,Green Line,2023,Auburndale
Riverside,October,23256.0,Green Line,2023,Auburndale
Riverside,September,29084.0,Green Line,2023,Auburndale
Roxbury Crossing,April,59862.0,Orange Line,2023,Roxbury
Roxbury Crossing,August,61525.0,Orange Line,2023,Roxbury
Roxbury Crossing,December,67097.0,Orange Line,2023,Roxbury
Roxbury Crossing,February,55212.0,Orange Line,2023,Roxbury
Roxbury Crossing,January,59776.0,Orange Line,2023,Roxbury
Roxbury Crossing,July,59107.0,Orange Line,2023,Roxbury
Roxbury Crossing,June,63169.0,Orange Line,2023,Roxbury
Roxbury Crossing,March,68087.0,Orange Line,2023,Roxbury
Roxbury Crossing,May,66211.0,Orange Line,2023,Roxbury
Roxbury Crossing,November,76265.0,Orange Line,2023,Roxbury
Roxbury Crossing,October,83031.0,Orange Line,2023,Roxbury
Roxbury Crossing,September,72885.0,Orange Line,2023,Roxbury
Ruggles,April,96530.0,Orange Line,2023,Roxbury
Ruggles,August,86798.0,Orange Line,2023,Roxbury
Ruggles,December,97838.0,Orange Line,2023,Roxbury
Ruggles,February,123732.0,Orange Line,2023,Roxbury
Ruggles,January,130768.0,Orange Line,2023,Roxbury
Ruggles,July,86717.0,Orange Line,2023,Roxbury
Ruggles,June,90945.0,Orange Line,2023,Roxbury
Ruggles,March,117093.0,Orange Line,2023,Roxbury
Ruggles,May,94072.0,Orange Line,2023,Roxbury
Ruggles,November,121926.0,Orange Line,2023,Roxbury
Ruggles,October,133805.0,Orange Line,2023,Roxbury
Ruggles,September,118243.0,Orange Line,2023,Roxbury
Savin Hill,April,17841.0,Red Line,2023,Dorchester
Savin Hill,August,28495.0,Red Line,2023,Dorchester
Savin Hill,December,25596.0,Red Line,2023,Dorchester
Savin Hill,February,16492.0,Red Line,2023,Dorchester
Savin Hill,January,22068.0,Red Line,2023,Dorchester
Savin Hill,July,28670.0,Red Line,2023,Dorchester
Savin Hill,June,18944.0,Red Line,2023,Dorchester
Savin Hill,March,19783.0,Red Line,2023,Dorchester
Savin Hill,May,18663.0,Red Line,2023,Dorchester
Savin Hill,November,26925.0,Red Line,2023,Dorchester
Savin Hill,October,14560.0,Red Line,2023,Dorchester
Savin Hill,September,27039.0,Red Line,2023,Dorchester
Science Park,April,20086.0,Green Line,2023,West_End
Science Park,August,23537.0,Green Line,2023,West_End
Science Park,December,15593.0,Green Line,2023,West_End
Science Park,February,14029.0,Green Line,2023,West_End
Science Park,January,14088.0,Green Line,2023,West_End
Science Park,July,24738.0,Green Line,2023,West_End
Science Park,June,14394.0,Green Line,2023,West_End
Science Park,March,16539.0,Green Line,2023,West_End
Science Park,May,18533.0,Green Line,2023,West_End
Science Park,November,17880.0,Green Line,2023,West_End
Science Park,October,17443.0,Green Line,2023,West_End
Science Park,September,16772.0,Green Line,2023,West_End
Shawmut,April,26928.0,Red Line,2023,Dorchester
Shawmut,August,28764.0,Red Line,2023,Dorchester
Shawmut,December,25051.0,Red Line,2023,Dorchester
Shawmut,February,27773.0,Red Line,2023,Dorchester
Shawmut,January,30120.0,Red Line,2023,Dorchester
Shawmut,July,26895.0,Red Line,2023,Dorchester
Shawmut,June,28965.0,Red Line,2023,Dorchester
Shawmut,March,32027.0,Red Line,2023,Dorchester
Shawmut,May,28354.0,Red Line,2023,Dorchester
Shawmut,November,26441.0,Red Line,2023,Dorchester
Shawmut,October,14277.0,Red Line,2023,Dorchester
Shawmut,September,29071.0,Red Line,2023,Dorchester
South Station,April,236843.0,Red Line,2023,Downtown
South Station,August,301990.0,Red Line,2023,Downtown
South Station,December,249389.0,Red Line,2023,Downtown
South Station,February,228590.0,Red Line,2023,Downtown
South Station,January,251011.0,Red Line,2023,Downtown
South Station,July,282676.0,Red Line,2023,Downtown
South Station,June,294063.0,Red Line,2023,Downtown
South Station,March,260547.0,Red Line,2023,Downtown
South Station,May,277953.0,Red Line,2023,Downtown
South Station,November,262034.0,Red Line,2023,Downtown
South Station,October,292841.0,Red Line,2023,Downtown
South Station,September,275902.0,Red Line,2023,Downtown
State Street,April,171825.0,Blue Line,2023,Downtown
State Street,August,271945.0,Blue Line,2023,Downtown
State Street,December,193719.0,Blue Line,2023,Downtown
State Street,February,150713.0,Blue Line,2023,Downtown
State Street,January,166718.0,Blue Line,2023,Downtown
State Street,July,224369.0,Blue Line,2023,Downtown
State Street,June,242764.0,Blue Line,2023,Downtown
State Street,March,190037.0,Blue Line,2023,Downtown
State Street,May,192753.0,Blue Line,2023,Downtown
State Street,November,199187.0,Blue Line,2023,Downtown
State Street,October,224372.0,Blue Line,2023,Downtown
State Street,September,195625.0,Blue Line,2023,Downtown
Stony Brook,April,46767.0,Orange Line,2023,Jamaica_Plain
Stony Brook,August,50913.0,Orange Line,2023,Jamaica_Plain
Stony Brook,December,48358.0,Orange Line,2023,Jamaica_Plain
Stony Brook,February,41795.0,Orange Line,2023,Jamaica_Plain
Stony Brook,January,45665.0,Orange Line,2023,Jamaica_Plain
Stony Brook,July,48109.0,Orange Line,2023,Jamaica_Plain
Stony Brook,June,48478.0,Orange Line,2023,Jamaica_Plain
Stony Brook,March,48660.0,Orange Line,2023,Jamaica_Plain
Stony Brook,May,51022.0,Orange Line,2023,Jamaica_Plain
Stony Brook,November,54129.0,Orange Line,2023,Jamaica_Plain
Stony Brook,October,59806.0,Orange Line,2023,Jamaica_Plain
Stony Brook,September,54553.0,Orange Line,2023,Jamaica_Plain
Suffolk Downs,April,13663.0,Blue Line,2023,East_Boston
Suffolk Downs,April,13663.0,Blue Line,2023,East_Boston
Suffolk Downs,April,13663.0,Blue Line,2023,East_Boston
Suffolk Downs,April,13663.0,Blue Line,2023,East_Boston
Suffolk Downs,August,19507.0,Blue Line,2023,East_Boston
Suffolk Downs,August,19507.0,Blue Line,2023,East_Boston
Suffolk Downs,August,19507.0,Blue Line,2023,East_Boston
Suffolk Downs,August,19507.0,Blue Line,2023,East_Boston
Suffolk Downs,December,13146.0,Blue Line,2023,East_Boston
Suffolk Downs,December,13146.0,Blue Line,2023,East_Boston
Suffolk Downs,December,13146.0,Blue Line,2023,East_Boston
Suffolk Downs,December,13146.0,Blue Line,2023,East_Boston
Suffolk Downs,February,12479.0,Blue Line,2023,East_Boston
Suffolk Downs,February,12479.0,Blue Line,2023,East_Boston
Suffolk Downs,February,12479.0,Blue Line,2023,East_Boston
Suffolk Downs,February,12479.0,Blue Line,2023,East_Boston
Suffolk Downs,January,12840.0,Blue Line,2023,East_Boston
Suffolk Downs,January,12840.0,Blue Line,2023,East_Boston
Suffolk Downs,January,12840.0,Blue Line,2023,East_Boston
