station_name,month,gated_entries,route_or_line,year
Roxbury Crossing,June,63169.0,Orange Line,2023
Roxbury Crossing,March,68087.0,Orange Line,2023
Roxbury Crossing,May,66211.0,Orange Line,2023
Roxbury Crossing,November,76265.0,Orange Line,2023
Roxbury Crossing,October,83031.0,Orange Line,2023
Roxbury Crossing,September,72885.0,Orange Line,2023
Ruggles,April,96530.0,Orange Line,2023
Ruggles,August,86798.0,Orange Line,2023
Ruggles,December,97838.0,Orange Line,2023
Ruggles,February,123732.0,Orange Line,2023
Ruggles,January,130768.0,Orange Line,2023
Ruggles,July,86717.0,Orange Line,2023
Ruggles,June,90945.0,Orange Line,2023
Ruggles,March,117093.0,Orange Line,2023
Ruggles,May,94072.0,Orange Line,2023
Ruggles,November,121926.0,Orange Line,2023
Ruggles,October,133805.0,Orange Line,2023
Ruggles,September,118243.0,Orange Line,2023
Savin Hill,April,17841.0,Red Line,2023
Savin Hill,August,28495.0,Red Line,2023
Savin Hill,December,25596.0,Red Line,2023
Savin Hill,February,16492.0,Red Line,2023
Savin Hill,January,22068.0,Red Line,2023
Savin Hill,July,28670.0,Red Line,2023
Savin Hill,June,18944.0,Red Line,2023
Savin Hill,March,19783.0,Red Line,2023
Savin Hill,May,18663.0,Red Line,2023
Savin Hill,November,26925.0,Red Line,2023
Savin Hill,October,14560.0,Red Line,2023
Savin Hill,September,27039.0,Red Line,2023
Science Park,April,20086.0,Green Line,2023
Science Park,August,23537.0,Green Line,2023
Science Park,December,15593.0,Green Line,2023
Science Park,February,14029.0,Green Line,2023
Science Park,January,14088.0,Green Line,2023
Science Park,July,24738.0,Green Line,2023
Science Park,June,14394.0,Green Line,2023
Science Park,March,16539.0,Green Line,2023
Science Park,May,18533.0,Green Line,2023
Science Park,November,17880.0,Green Line,2023
Science Park,October,17443.0,Green Line,2023
Science Park,September,16772.0,Green Line,2023
Shawmut,April,26928.0,Red Line,2023
Shawmut,August,28764.0,Red Line,2023
Shawmut,December,25051.0,Red Line,2023
Shawmut,February,27773.0,Red Line,2023
Shawmut,January,30120.0,Red Line,2023
Shawmut,July,26895.0,Red Line,2023
Shawmut,June,28965.0,Red Line,2023
Shawmut,March,32027.0,Red Line,2023
Shawmut,May,28354.0,Red Line,2023
Shawmut,November,26441.0,Red Line,2023
Shawmut,October,14277.0,Red Line,2023
Shawmut,September,29071.0,Red Line,2023
South Station,April,236843.0,Red Line,2023
South Station,August,301990.0,Red Line,2023
South Station,December,249389.0,Red Line,2023
South Station,February,228590.0,Red Line,2023
South Station,January,251011.0,Red Line,2023
South Station,July,282676.0,Red Line,2023
South Station,June,294063.0,Red Line,2023
South Station,March,260547.0,Red Line,2023
South Station,May,277953.0,Red Line,2023
South Station,November,262034.0,Red Line,2023
South Station,October,292841.0,Red Line,2023
South Station,September,275902.0,Red Line,2023
State Street,April,171825.0,Blue Line,2023
State Street,August,271945.0,Blue Line,2023
State Street,December,193719.0,Blue Line,2023
State Street,February,150713.0,Blue Line,2023
State Street,January,166718.0,Blue Line,2023
State Street,July,224369.0,Blue Line,2023
State Street,June,242764.0,Blue Line,2023
State Street,March,190037.0,Blue Line,2023
State Street,May,192753.0,Blue Line,2023
State Street,November,199187.0,Blue Line,2023
State Street,October,224372.0,Blue Line,2023
State Street,September,195625.0,Blue Line,2023
Stony Brook,April,46767.0,Orange Line,2023
Stony Brook,August,50913.0,Orange Line,2023
Stony Brook,December,48358.0,Orange Line,2023
Stony Brook,February,41795.0,Orange Line,2023
Stony Brook,January,45665.0,Orange Line,2023
Stony Brook,July,48109.0,Orange Line,2023
Stony Brook,June,48478.0,Orange Line,2023
Stony Brook,March,48660.0,Orange Line,2023
Stony Brook,May,51022.0,Orange Line,2023
Stony Brook,November,54129.0,Orange Line,2023
Stony Brook,October,59806.0,Orange Line,2023
Stony Brook,September,54553.0,Orange Line,2023
Suffolk Downs,April,13663.0,Blue Line,2023
Suffolk Downs,August,19507.0,Blue Line,2023
Suffolk Downs,December,13146.0,Blue Line,2023
Suffolk Downs,February,12479.0,Blue Line,2023
Suffolk Downs,January,12840.0,Blue Line,2023
Suffolk Downs,July,18743.0,Blue Line,2023
Suffolk Downs,June,21586.0,Blue Line,2023
Suffolk Downs,March,14308.0,Blue Line,2023
Suffolk Downs,May,15891.0,Blue Line,2023
Suffolk Downs,November,14859.0,Blue Line,2023
Suffolk Downs,October,16176.0,Blue Line,2023
Suffolk Downs,September,16683.0,Blue Line,2023
Sullivan Square,April,106057.0,Orange Line,2023
Sullivan Square,August,105737.0,Orange Line,2023
Sullivan Square,December,110233.0,Orange Line,2023
Sullivan Square,February,94471.0,Orange Line,2023
Sullivan Square,January,103360.0,Orange Line,2023
Sullivan Square,July,107643.0,Orange Line,2023
Sullivan Square,June,115554.0,Orange Line,2023
Sullivan Square,March,113756.0,Orange Line,2023
Sullivan Square,May,114782.0,Orange Line,2023
Sullivan Square,November,109259.0,Orange Line,2023
Sullivan Square,October,123188.0,Orange Line,2023
Sullivan Square,September,103676.0,Orange Line,2023
Symphony,April,33117.0,Green Line,2023
Symphony,August,23331.0,Green Line,2023
Symphony,December,17566.0,Green Line,2023
Symphony,February,26480.0,Green Line,2023
Symphony,January,29518.0,Green Line,2023
Symphony,July,25350.0,Green Line,2023
Symphony,June,26927.0,Green Line,2023
Symphony,March,31186.0,Green Line,2023
Symphony,May,29448.0,Green Line,2023
Symphony,November,24306.0,Green Line,2023
Symphony,October,27584.0,Green Line,2023
Symphony,September,27632.0,Green Line,2023
Tufts Medical Center,April,74761.0,Orange Line,2023
Tufts Medical Center,August,88978.0,Orange Line,2023
Tufts Medical Center,December,88740.0,Orange Line,2023
Tufts Medical Center,February,71631.0,Orange Line,2023
Tufts Medical Center,January,78756.0,Orange Line,2023
Tufts Medical Center,July,82617.0,Orange Line,2023
Tufts Medical Center,June,85053.0,Orange Line,2023
Tufts Medical Center,March,88318.0,Orange Line,2023
Tufts Medical Center,May,86280.0,Orange Line,2023
Tufts Medical Center,November,96820.0,Orange Line,2023
Tufts Medical Center,October,102498.0,Orange Line,2023
Tufts Medical Center,September,92964.0,Orange Line,2023
Union Square,April,52466.666305,Green Line,2023
Union Square,August,28308.332944,Green Line,2023
Union Square,December,18466.666346,Green Line,2023
Union Square,February,28949.999679,Green Line,2023
Union Square,January,35995.832949,Green Line,2023
Union Square,July,38066.666311,Green Line,2023
Union Square,June,39704.166386,Green Line,2023
Union Square,March,50749.999648,Green Line,2023
Union Square,May,52562.49963,Green Line,2023
Union Square,November,24749.999682,Green Line,2023
Union Square,October,19470.833095,Green Line,2023
Union Square,September,16629.16647,Green Line,2023
Wellington,April,74591.0,Orange Line,2023
Wellington,August,91025.0,Orange Line,2023
Wellington,December,85007.0,Orange Line,2023
Wellington,February,56576.0,Orange Line,2023
Wellington,January,75699.0,Orange Line,2023
Wellington,July,80049.0,Orange Line,2023
Wellington,June,78525.0,Orange Line,2023
Wellington,March,80015.0,Orange Line,2023
Wellington,May,80365.0,Orange Line,2023
Wellington,November,88588.0,Orange Line,2023
Wellington,October,96736.0,Orange Line,2023
Wellington,September,88707.0,Orange Line,2023
Wollaston,April,41481.0,Red Line,2023
Wollaston,August,36576.0,Red Line,2023
Wollaston,December,39418.0,Red Line,2023
Wollaston,February,43973.0,Red Line,2023
Wollaston,January,40129.0,Red Line,2023
Wollaston,July,37075.0,Red Line,2023
Wollaston,June,36684.0,Red Line,2023
Wollaston,March,48971.0,Red Line,2023
Wollaston,May,39488.0,Red Line,2023
Wollaston,November,41923.0,Red Line,2023
Wollaston,October,46709.0,Red Line,2023
Wollaston,September,42931.0,Red Line,2023
Wonderland,April,110875.0,Blue Line,2023
Wonderland,August,127881.0,Blue Line,2023
Wonderland,December,110957.0,Blue Line,2023
Wonderland,February,96178.0,Blue Line,2023
Wonderland,January,87279.0,Blue Line,2023
Wonderland,July,125379.0,Blue Line,2023
Wonderland,June,143451.0,Blue Line,2023
Wonderland,March,119592.0,Blue Line,2023
Wonderland,May,127766.0,Blue Line,2023
Wonderland,November,119131.0,Blue Line,2023
Wonderland,October,127728.0,Blue Line,2023
Wonderland,September,125047.0,Blue Line,2023
Wood Island,April,39380.0,Blue Line,2023
Wood Island,August,56546.0,Blue Line,2023
Wood Island,December,39725.0,Blue Line,2023
Wood Island,February,33597.0,Blue Line,2023
Wood Island,January,38131.0,Blue Line,2023
Wood Island,July,42389.0,Blue Line,2023
Wood Island,June,49620.0,Blue Line,2023
Wood Island,March,40858.0,Blue Line,2023
Wood Island,May,45054.0,Blue Line,2023
Wood Island,November,43474.0,Blue Line,2023
Wood Island,October,47513.0,Blue Line,2023
Wood Island,September,46802.0,Blue Line,2023
World Trade Center,April,25431.0,Silver Line,2023
World Trade Center,August,28652.0,Silver Line,2023
World Trade Center,December,22643.0,Silver Line,2023
World Trade Center,February,20370.0,Silver Line,2023
World Trade Center,January,22769.0,Silver Line,2023
World Trade Center,July,30670.0,Silver Line,2023
World Trade Center,June,29485.0,Silver Line,2023
World Trade Center,March,29834.0,Silver Line,2023
World Trade Center,May,26056.0,Silver Line,2023
World Trade Center,November,26339.0,Silver Line,2023
World Trade Center,October,29282.0,Silver Line,2023
World Trade Center,September,29100.0,Silver Line,2023
Airport,April,137216.0,Blue Line,2022
Airport,August,170236.0,Blue Line,2022
Airport,December,147772.0,Blue Line,2022
Airport,February,111363.0,Blue Line,2022
Airport,January,105307.0,Blue Line,2022
Airport,July,168287.0,Blue Line,2022
Airport,June,162450.0,Blue Line,2022
Airport,March,142652.0,Blue Line,2022
Airport,May,87893.0,Blue Line,2022
Airport,November,163284.0,Blue Line,2022
Airport,October,182065.0,Blue Line,2022
Airport,September,175619.0,Blue Line,2022
Alewife,April,113479.0,Red Line,2022
Alewife,August,138300.0,Red Line,2022
Alewife,December,105564.0,Red Line,2022
Alewife,February,91763.0,Red Line,2022
Alewife,January,75261.0,Red Line,2022
Alewife,July,125489.0,Red Line,2022
Alewife,June,142867.0,Red Line,2022
Alewife,March,122532.0,Red Line,2022
Alewife,May,141760.0,Red Line,2022
Alewife,November,119420.0,Red Line,2022
Alewife,October,124523.0,Red Line,2022
Alewife,September,126133.0,Red Line,2022
Andrew,April,91814.0,Red Line,2022
Andrew,August,92877.0,Red Line,2022
Andrew,December,85802.0,Red Line,2022
Andrew,February,70363.0,Red Line,2022
Andrew,January,66684.0,Red Line,2022
Andrew,July,81913.0,Red Line,2022
Andrew,June,92236.0,Red Line,2022
Andrew,March,90464.0,Red Line,2022
Andrew,May,101590.0,Red Line,2022
Andrew,November,87431.0,Red Line,2022
Andrew,October,91693.0,Red Line,2022
Andrew,September,98785.0,Red Line,2022
Aquarium,April,66430.0,Blue Line,2022
Aquarium,August,94066.0,Blue Line,2022
Aquarium,December,51697.0,Blue Line,2022
Aquarium,February,50882.0,Blue Line,2022
Aquarium,January,43409.0,Blue Line,2022
Aquarium,July,95092.0,Blue Line,2022
Aquarium,June,90534.0,Blue Line,2022
Aquarium,March,72320.0,Blue Line,2022
Aquarium,May,42054.0,Blue Line,2022
Aquarium,November,63274.0,Blue Line,2022
Aquarium,October,93315.0,Blue Line,2022
Aquarium,September,85873.0,Blue Line,2022
Arlington,April,90053.0,Green Line,2022
Arlington,August,93088.0,Green Line,2022
Arlington,December,83007.0,Green Line,2022
Arlington,February,62011.0,Green Line,2022
Arlington,January,49738.0,Green Line,2022
Arlington,July,96890.0,Green Line,2022
Arlington,June,87805.0,Green Line,2022
Arlington,March,79739.0,Green Line,2022
Arlington,May,89017.0,Green Line,2022
Arlington,November,90961.0,Green Line,2022
Arlington,October,98742.0,Green Line,2022
Arlington,September,97621.0,Green Line,2022
Ashmont,April,125583.0,Red Line,2022
Ashmont,August,122371.0,Red Line,2022
Ashmont,December,96443.0,Red Line,2022
Ashmont,February,100572.0,Red Line,2022
Ashmont,January,83248.0,Red Line,2022
Ashmont,July,113679.0,Red Line,2022
Ashmont,June,126391.0,Red Line,2022
Ashmont,March,127999.0,Red Line,2022
Ashmont,May,125246.0,Red Line,2022
Ashmont,November,112857.0,Red Line,2022
Ashmont,October,118369.0,Red Line,2022
Ashmont,September,135908.0,Red Line,2022
Assembly,April,62067.0,Orange Line,2022
Assembly,August,41582.0,Orange Line,2022
Assembly,December,65727.0,Orange Line,2022
Assembly,February,42100.0,Orange Line,2022
Assembly,January,34279.0,Orange Line,2022
Assembly,July,69208.0,Orange Line,2022
Assembly,June,73527.0,Orange Line,2022
Assembly,March,56831.0,Orange Line,2022
Assembly,May,67487.0,Orange Line,2022
Assembly,November,70778.0,Orange Line,2022
Assembly,October,70440.0,Orange Line,2022
Assembly,September,28278.0,Orange Line,2022
Back Bay,April,169359.0,Orange Line,2022
Back Bay,August,112232.0,Orange Line,2022
Back Bay,December,159911.0,Orange Line,2022
Back Bay,February,143497.0,Orange Line,2022
Back Bay,January,123338.0,Orange Line,2022
Back Bay,July,164784.0,Orange Line,2022
Back Bay,June,158818.0,Orange Line,2022
Back Bay,March,161665.0,Orange Line,2022
Back Bay,May,157736.0,Orange Line,2022
Back Bay,November,173768.0,Orange Line,2022
Back Bay,October,184073.0,Orange Line,2022
Back Bay,September,67846.0,Orange Line,2022
Ball Square,December,18433.33334808,Green Line,2022
Ball Square,November,58.33333338,Green Line,2022
Beachmont,April,59196.0,Blue Line,2022
Beachmont,August,68303.0,Blue Line,2022
Beachmont,December,62852.0,Blue Line,2022
Beachmont,February,47742.0,Blue Line,2022
Beachmont,January,43980.0,Blue Line,2022
Beachmont,July,66192.0,Blue Line,2022
Beachmont,June,47914.0,Blue Line,2022
Beachmont,March,60361.0,Blue Line,2022
Beachmont,May,37107.0,Blue Line,2022
Beachmont,November,67321.0,Blue Line,2022
Beachmont,October,71488.0,Blue Line,2022
Beachmont,September,69580.0,Blue Line,2022
Bowdoin,April,27308.0,Blue Line,2022
Bowdoin,August,39115.0,Blue Line,2022
Bowdoin,December,34012.0,Blue Line,2022
Bowdoin,February,29507.0,Blue Line,2022
Bowdoin,January,26550.0,Blue Line,2022
Bowdoin,July,34774.0,Blue Line,2022
Bowdoin,June,36315.0,Blue Line,2022
Bowdoin,March,34995.0,Blue Line,2022
Bowdoin,May,14932.0,Blue Line,2022
Bowdoin,November,37004.0,Blue Line,2022
Bowdoin,October,40099.0,Blue Line,2022
Bowdoin,September,42418.0,Blue Line,2022
Boylston,April,103900.0,Green Line,2022
Boylston,August,99582.0,Green Line,2022
Boylston,December,99762.0,Green Line,2022
Boylston,February,81705.0,Green Line,2022
Boylston,January,62510.0,Green Line,2022
Boylston,July,91924.0,Green Line,2022
Boylston,June,87870.0,Green Line,2022
Boylston,March,103643.0,Green Line,2022
Boylston,May,88560.0,Green Line,2022
Boylston,November,108180.0,Green Line,2022
Boylston,October,119196.0,Green Line,2022
Boylston,September,133299.0,Green Line,2022
Braintree,April,57654.0,Red Line,2022
Braintree,August,60637.0,Red Line,2022
Braintree,December,50481.0,Red Line,2022
Braintree,February,41425.0,Red Line,2022
Braintree,January,35510.0,Red Line,2022
Braintree,July,60196.0,Red Line,2022
Braintree,June,64069.0,Red Line,2022
Braintree,March,56549.0,Red Line,2022
Braintree,May,62767.0,Red Line,2022
Braintree,November,56667.0,Red Line,2022
Braintree,October,63798.0,Red Line,2022
Braintree,September,60617.0,Red Line,2022
Broadway,April,85785.0,Red Line,2022
Broadway,August,87485.0,Red Line,2022
Broadway,December,76961.0,Red Line,2022
Broadway,February,69307.0,Red Line,2022
Broadway,January,61317.0,Red Line,2022
Broadway,July,86456.0,Red Line,2022
Broadway,June,90165.0,Red Line,2022
Broadway,March,89306.0,Red Line,2022
Broadway,May,93586.0,Red Line,2022
Broadway,November,84336.0,Red Line,2022
Broadway,October,89966.0,Red Line,2022
Broadway,September,94599.0,Red Line,2022
Central,April,184671.0,Red Line,2022
Central,August,224419.0,Red Line,2022
Central,December,190775.0,Red Line,2022
Central,February,178089.0,Red Line,2022
Central,January,143289.0,Red Line,2022
Central,July,205338.0,Red Line,2022
Central,June,204218.0,Red Line,2022
Central,March,218388.0,Red Line,2022
Central,May,198718.0,Red Line,2022
Central,November,232146.0,Red Line,2022
Central,October,250401.0,Red Line,2022
Central,September,242764.0,Red Line,2022
Charles/MGH,April,157849.0,Red Line,2022
Charles/MGH,August,169444.0,Red Line,2022
Charles/MGH,December,116086.0,Red Line,2022
Charles/MGH,February,108598.0,Red Line,2022
Charles/MGH,January,97191.0,Red Line,2022
Charles/MGH,July,162938.0,Red Line,2022
Charles/MGH,June,175430.0,Red Line,2022
Charles/MGH,March,164446.0,Red Line,2022
Charles/MGH,May,165811.0,Red Line,2022
Charles/MGH,November,133832.0,Red Line,2022
Charles/MGH,October,142600.0,Red Line,2022
Charles/MGH,September,142380.0,Red Line,2022
Chinatown,April,80813.0,Orange Line,2022
Chinatown,August,49554.0,Orange Line,2022
Chinatown,December,76245.0,Orange Line,2022
Chinatown,February,67722.0,Orange Line,2022
Chinatown,January,60345.0,Orange Line,2022
Chinatown,July,74627.0,Orange Line,2022
Chinatown,June,72809.0,Orange Line,2022
Chinatown,March,68809.0,Orange Line,2022
Chinatown,May,75903.0,Orange Line,2022
Chinatown,November,80381.0,Orange Line,2022
Chinatown,October,83376.0,Orange Line,2022
Chinatown,September,29853.0,Orange Line,2022
Community College,April,46784.0,Orange Line,2022
Community College,August,25259.0,Orange Line,2022
